text,label,label_text,language
"Hmmmmmm...Jag fick min comp med fönster förinstallerade, och stackar är fortfarande 9,256. om det behövdes bara för installation, skulle inte idioterna ta bort det??? (även, Jag har inte qemmanualen, eftersom mycket kom med komp, men inte qemmanualen, så kan någon verifiera detta??) Mickey",3,comp.sys.ibm.pc.hardware,sv
Hej netters! Jag letar efter böcker som visar hur man löser dina egna hårdvaruproblem. Vänligen meddela mig om du har några böcker i åtanke. Tack.,3,comp.sys.ibm.pc.hardware,sv
"Jag försöker hjälpa en vän till mig att få den andra seriella porten på hans DTK I/O Plus II-kort fungerar och det vill inte samarbeta. Dokumentationen är ingen hjälp alls. Som ett exempel, det står ""Den seriella porten kan ändras till COM2 från COM1 genom att flytta hoppare."" men säger inte vilka hoppare att flytta!! :-( Det finns 2 banker av hoppare. Den första är märkt enligt följande: C1 C2 S2 P2 P1 G Den andra banken är märkt ""IRQ"" och har följande etiketter: 5C 5S 4 3S 2C 2S Jag har bestämt att C1 & C2 hoppare talar om för den första seriella porten som COM1 eller COM2. P1,P2 hopparna berätta det att använda skrivaren port som LPT1 eller LPT2. Jag gissar att ""G"" möjliggör spelporten och ""S2"" SHOULD gör det möjligt för den andra seriella port, men jag kan inte få det att fungera. Jag har provat många inställning på IRQ utan framgång.",3,comp.sys.ibm.pc.hardware,sv
"Uppriktigt sagt tycker jag att den här modellen är ett misstag. Den har inte PostScriptlevel 2, har bara 13 teckensnitt, och har inte ens finstilt eller fotograd, eller greyshare. Även den 300 modellen har detta! Jag är chockad över vilken typ av funktioner du får för denna skrivare. Jag själv hoppades på någon anständig skrivare att ersätta Personal Laser Writers. -- En film major på Brooks Institute of Photography, CA Santa Barbara och en utländsk student från Kuala Lumpur, Malaysia.",4,comp.sys.mac.hardware,sv
"Jag har exakt samma problem. Återigen, det är bra när jag byter till 16 färger eller en mindre bildskärm. Min konfiguration är: Modell: Centris 610 med 4 MB/80 HD, 512 VRAM, inga kort Övervaka: MAG MX15F med 16"" monitor adapter (för upplösning av 832*624) Jag upptäckte just problemet för en liten stund sedan efter att ha pluggat in min nya MAG monitor. Det verkar visas antingen när rulla genom ett fönster eller när du använder Alpha eller Word och jag skriver <retur>. Min gissning är dåliga VRAMs också. Jag hoppas verkligen att det inte är en designbrist. Är någon på Apple lyssnar?",4,comp.sys.mac.hardware,sv
"Det är okej, men skulle du namnge de ""industy experterna"" så att jag kan försöka spåra detta? Det är därför jag är ganska nyfiken ... de flesta SCSI problem jag har stött på beror på kablage. noah",4,comp.sys.mac.hardware,sv
"Skulle någon kunna göra något av följande: 1. Peka på en init som gör att jag kan stänga av strömhantering på min Duo 210. 1. Skriv en init som skulle tillåta mig att stänga av ALL power management på Duo 210. 2. Peka mig till dokumentation om power management så att jag kan skriva en sådan init. 3. Förklara för mig varför en sådan it är helt eller delvis omöjligt. Helst, naturligtvis, skulle jag vilja kunna slå in och av på flugan. Säkert en sådan it skulle vara mycket hjälpsamma för Powerbook ägare som vill göra MIDI... Jag kan inte föreställa mig varför det inte är möjligt att göra, om det inte kräver Apple att divluge någon hemlighet. Och om så är fallet, säkert apple skulle skriva it. (Om inte Apple tar fram nya modeller så snabbt dessa dagar att inte ens De vet hur de fungerar).",4,comp.sys.mac.hardware,sv
"Jag har en Laserwriter IIg som har försvunnit helt från nätverket, det vill säga namnet dyker inte upp i någon zon. (Du kan skriva ut till den från dess seriella gränssnitt, tho!) Jag har sett en del diskussioner här om att ändra zonen en IIg är i... inklusive en PS-kod som låter dig ändra zonen. Finns det kanske någon PS-kod som du kan använda för att få den att gå tillbaka till alla sina fabriksinställningar? Jag har en känsla av att det är vad som behövs för att läka vår.",4,comp.sys.mac.hardware,sv
"Xcursor version 4.1 är nu på export som xcursor4.1.tar.Z. Jag har lagt till ett nytt alternativ för att avgöra om en begärd markörstorlek är OK. Naturligtvis, din server kan ljuga!",5,comp.windows.x,sv
"Det fungerar på xtermer. - Tillbaka till den ursprungliga frågan: Jag brukar starta nya xtermer genom att välja rätt menyalternativ i min skrivbordsmeny. Här är ett kommandot xterm -sl 999 -n ls12i -title ls12i -e rlogin ls12i & the -n and -title options ge texten för fönster och ikon. När jag använder tcsh (en underbar förlängning av csh), kan jag göra följande: Jag har ett alias precmd echo -n '^[]2\;${HOST}:$cwd^G' i min ~/.tcshrc. Detta är ett särskilt alias för tvtwm. Det utförs varje gång innan du skriver ut prompt. Så, Jag har den nuvarande värddatornamnet och den nuvarande katalogsökvägen i min xterms. ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",5,comp.windows.x,sv
På export.lcs.fr katalog pub/xpm: xpm-3.2f-to-3.2g.patch.Z xpm-3.2g.patch.Z/******************************************************** * * * ***************************************************************************************************************************************************************************************/ 3.2g (93/04/26) ENHANSIONER: - mycket snabbare nära färger - rörledningar från/till komprimerade filer.,5,comp.windows.x,sv
"X Fönsterinstallation på en Sun4/470 med CG6 ensam och med CG2 som skärm:0.0 och CG6 som skärm:0.1. Frågor: 1) Finns det några maskinvarukonfigurationsändringar på CG2- och/eller CG6-enheter som behöver göras annat än att dra ut och infoga CG2-rambufferten i vmebussen? 2) CG6 kallas en ""grafikaccelerator"" som läggs till en ""rambuffert"". Vad är betydelsen av detta för X-servern och hur installerar vi SunOS-drivrutinen / X för att vara kompatibel. ----------------------- Jag skulle uppskatta all information om detta. Jag postar detta på dr John Charltons vägnar (som inte har nätåtkomst). Svara honom direkt på charlton@bme.unc.edu eller bara skicka den till den här adressen och jag kommer att vidarebefordra den. Tack för din hjälp!",5,comp.windows.x,sv
"Detta kan vara en FAQ, men jag vet inte var jag kan få tag på FAQ- listan! Mitt OpenLook- program har några knappar. Den första knappen blir röd (blir markerad?) så fort sprite( muse) flyttas in i programfönstret. Hur trycker jag under detta?",5,comp.windows.x,sv
